Index	Input Santa Fe	Target	Training result	Node vc difference
820	8.200000e+01	4.200000e+01	3.911767e+01	3.242131e+00
821	4.200000e+01	2.900000e+01	2.680160e+01	3.292946e+00
822	2.900000e+01	2.800000e+01	3.091247e+01	3.250194e+00
823	2.800000e+01	4.500000e+01	4.439615e+01	3.192374e+00
824	4.500000e+01	8.800000e+01	8.326510e+01	2.704609e+00
825	8.800000e+01	1.240000e+02	1.189443e+02	2.214002e+00
826	1.240000e+02	8.600000e+01	8.855928e+01	2.822315e+00
827	8.600000e+01	4.300000e+01	4.280192e+01	3.253649e+00
828	4.300000e+01	2.700000e+01	2.521833e+01	3.309424e+00
829	2.700000e+01	2.700000e+01	2.730487e+01	3.304919e+00
830	2.700000e+01	4.100000e+01	4.047835e+01	3.226989e+00
831	4.100000e+01	8.300000e+01	8.130473e+01	2.796830e+00
832	8.300000e+01	1.260000e+02	1.267287e+02	2.215365e+00
833	1.260000e+02	9.100000e+01	9.183747e+01	2.765069e+00
834	9.100000e+01	4.500000e+01	4.322827e+01	3.254311e+00
835	4.500000e+01	2.700000e+01	2.714862e+01	3.317304e+00
836	2.700000e+01	2.600000e+01	2.812571e+01	3.308414e+00
837	2.600000e+01	3.800000e+01	3.477760e+01	3.265254e+00
838	3.800000e+01	7.800000e+01	7.944831e+01	2.875818e+00
839	7.800000e+01	1.270000e+02	1.230542e+02	2.219108e+00
840	1.270000e+02	9.900000e+01	9.798954e+01	2.714168e+00
841	9.900000e+01	4.700000e+01	4.589388e+01	3.231432e+00
842	4.700000e+01	2.700000e+01	2.274390e+01	3.349795e+00
843	2.700000e+01	2.400000e+01	2.847033e+01	3.319516e+00
844	2.400000e+01	3.500000e+01	2.733050e+01	3.318354e+00
845	3.500000e+01	7.200000e+01	7.121052e+01	2.974407e+00
846	7.200000e+01	1.260000e+02	1.225290e+02	2.258709e+00
847	1.260000e+02	1.060000e+02	1.018490e+02	2.647854e+00
848	1.060000e+02	5.200000e+01	4.773474e+01	3.225776e+00
849	5.200000e+01	2.800000e+01	2.740911e+01	3.353888e+00
850	2.800000e+01	2.300000e+01	1.986490e+01	3.324747e+00
851	2.300000e+01	3.200000e+01	2.969525e+01	3.341724e+00
852	3.200000e+01	6.500000e+01	6.608238e+01	3.070274e+00
853	6.500000e+01	1.230000e+02	1.203656e+02	2.326839e+00
854	1.230000e+02	1.160000e+02	1.129531e+02	2.539453e+00
855	1.160000e+02	5.600000e+01	5.380946e+01	3.215507e+00
856	5.600000e+01	2.900000e+01	2.587152e+01	3.385617e+00
857	2.900000e+01	2.200000e+01	2.027273e+01	3.332352e+00
858	2.200000e+01	2.800000e+01	2.562669e+01	3.381502e+00
859	2.800000e+01	5.600000e+01	5.603946e+01	3.196254e+00
860	5.600000e+01	1.170000e+02	1.135106e+02	2.453216e+00
861	1.170000e+02	1.260000e+02	1.233405e+02	2.416487e+00
862	1.260000e+02	6.400000e+01	6.452609e+01	3.189405e+00
863	6.400000e+01	3.000000e+01	2.675144e+01	3.380508e+00
864	3.000000e+01	2.200000e+01	1.869603e+01	3.350836e+00
865	2.200000e+01	2.700000e+01	2.363692e+01	3.392760e+00
866	2.700000e+01	4.900000e+01	5.196283e+01	3.234760e+00
867	4.900000e+01	1.070000e+02	1.012959e+02	2.568524e+00
868	1.070000e+02	1.330000e+02	1.300362e+02	2.293857e+00
869	1.330000e+02	7.400000e+01	7.381049e+01	3.127418e+00
870	7.400000e+01	3.200000e+01	3.566575e+01	3.365595e+00
871	3.200000e+01	2.100000e+01	1.479940e+01	3.383491e+00
872	2.100000e+01	2.300000e+01	2.057439e+01	3.429029e+00
873	2.300000e+01	4.100000e+01	4.393122e+01	3.348150e+00
874	4.100000e+01	9.500000e+01	9.764120e+01	2.747616e+00
875	9.500000e+01	1.400000e+02	1.380165e+02	2.191839e+00
876	1.400000e+02	8.400000e+01	8.139957e+01	3.049142e+00
877	8.400000e+01	3.600000e+01	3.738725e+01	3.357760e+00
878	3.600000e+01	2.100000e+01	2.139366e+01	3.391518e+00
879	2.100000e+01	2.100000e+01	2.069621e+01	3.425734e+00
880	2.100000e+01	3.500000e+01	3.670644e+01	3.396643e+00
881	3.500000e+01	8.000000e+01	8.533648e+01	2.915830e+00
882	8.000000e+01	1.410000e+02	1.396500e+02	2.176877e+00
883	1.410000e+02	9.900000e+01	9.573801e+01	2.915122e+00
884	9.900000e+01	4.200000e+01	3.788505e+01	3.323876e+00
885	4.200000e+01	2.200000e+01	2.404526e+01	3.417558e+00
886	2.200000e+01	2.000000e+01	1.934766e+01	3.410134e+00
887	2.000000e+01	2.900000e+01	2.844209e+01	3.431970e+00
888	2.900000e+01	6.700000e+01	6.241524e+01	3.104692e+00
889	6.700000e+01	1.350000e+02	1.335452e+02	2.276126e+00
890	1.350000e+02	1.170000e+02	1.138703e+02	2.704261e+00
891	1.170000e+02	4.900000e+01	5.256760e+01	3.292887e+00
892	4.900000e+01	2.400000e+01	2.349260e+01	3.452326e+00
893	2.400000e+01	1.800000e+01	1.813461e+01	3.394082e+00
894	1.800000e+01	2.500000e+01	2.134052e+01	3.501784e+00
895	2.500000e+01	5.200000e+01	5.727468e+01	3.268411e+00
896	5.200000e+01	1.220000e+02	1.213533e+02	2.507761e+00
897	1.220000e+02	1.340000e+02	1.319681e+02	2.466129e+00
898	1.340000e+02	6.200000e+01	6.177371e+01	3.260832e+00
899	6.200000e+01	2.600000e+01	2.612314e+01	3.439967e+00
900	2.600000e+01	1.800000e+01	1.728237e+01	3.415651e+00
901	1.800000e+01	2.000000e+01	2.198505e+01	3.494940e+00
902	2.000000e+01	4.100000e+01	3.975290e+01	3.430857e+00
903	4.100000e+01	1.040000e+02	1.095912e+02	2.741022e+00
904	1.040000e+02	1.480000e+02	1.456001e+02	2.235959e+00
905	1.480000e+02	7.900000e+01	7.826883e+01	3.184074e+00
906	7.900000e+01	3.200000e+01	3.193958e+01	3.408157e+00
907	3.200000e+01	1.800000e+01	1.631150e+01	3.418212e+00
908	1.800000e+01	1.900000e+01	1.814174e+01	3.502482e+00
909	1.900000e+01	3.200000e+01	3.470176e+01	3.459344e+00
910	3.200000e+01	8.200000e+01	7.730490e+01	2.962760e+00
911	8.200000e+01	1.510000e+02	1.443190e+02	2.135539e+00
912	1.510000e+02	1.000000e+02	9.723941e+01	3.041933e+00
913	1.000000e+02	3.900000e+01	4.157719e+01	3.357267e+00
914	3.900000e+01	1.900000e+01	2.130302e+01	3.442262e+00
915	1.900000e+01	1.700000e+01	1.695799e+01	3.461573e+00
916	1.700000e+01	2.500000e+01	2.365302e+01	3.520787e+00
917	2.500000e+01	6.200000e+01	5.708451e+01	3.214240e+00
918	6.200000e+01	1.400000e+02	1.393119e+02	2.314506e+00
919	1.400000e+02	1.280000e+02	1.229370e+02	2.753824e+00
920	1.280000e+02	5.200000e+01	5.109558e+01	3.342957e+00
921	5.200000e+01	2.200000e+01	2.460851e+01	3.472156e+00
922	2.200000e+01	1.700000e+01	1.345209e+01	3.445330e+00
923	1.700000e+01	2.100000e+01	2.000578e+01	3.541211e+00
924	2.100000e+01	4.400000e+01	4.395613e+01	3.393534e+00
925	4.400000e+01	1.160000e+02	1.096917e+02	2.670208e+00
926	1.160000e+02	1.500000e+02	1.489433e+02	2.386653e+00
927	1.500000e+02	7.100000e+01	7.097980e+01	3.282790e+00
928	7.100000e+01	2.700000e+01	2.862362e+01	3.451698e+00
929	2.700000e+01	1.800000e+01	1.260444e+01	3.446934e+00
930	1.800000e+01	1.800000e+01	1.821359e+01	3.515775e+00
931	1.800000e+01	3.200000e+01	3.728236e+01	3.481853e+00
932	3.200000e+01	8.800000e+01	8.477009e+01	2.952008e+00
933	8.800000e+01	1.590000e+02	1.536499e+02	2.141170e+00
934	1.590000e+02	9.800000e+01	9.734600e+01	3.159518e+00
935	9.800000e+01	3.600000e+01	3.605407e+01	3.399444e+00
936	3.600000e+01	1.900000e+01	1.842297e+01	3.467185e+00
937	1.900000e+01	1.600000e+01	1.757376e+01	3.465598e+00
938	1.600000e+01	2.500000e+01	1.889343e+01	3.542101e+00
939	2.500000e+01	6.100000e+01	6.003140e+01	3.197448e+00
940	6.100000e+01	1.460000e+02	1.449289e+02	2.291732e+00
941	1.460000e+02	1.320000e+02	1.267715e+02	2.829759e+00
942	1.320000e+02	5.200000e+01	4.699664e+01	3.373710e+00
943	5.200000e+01	2.100000e+01	2.276798e+01	3.481719e+00
944	2.100000e+01	1.700000e+01	1.154164e+01	3.458973e+00
945	1.700000e+01	1.900000e+01	1.959205e+01	3.551155e+00
946	1.900000e+01	4.100000e+01	3.813919e+01	3.445091e+00
947	4.100000e+01	1.130000e+02	1.135146e+02	2.724683e+00
948	1.130000e+02	1.610000e+02	1.545972e+02	2.342258e+00
949	1.610000e+02	7.600000e+01	7.592995e+01	3.336133e+00
950	7.600000e+01	2.800000e+01	3.197285e+01	3.455838e+00
951	2.800000e+01	1.600000e+01	1.754596e+01	3.448898e+00
952	1.600000e+01	1.600000e+01	1.703218e+01	3.548539e+00
953	1.600000e+01	2.800000e+01	3.446333e+01	3.530366e+00
954	2.800000e+01	7.700000e+01	8.095520e+01	3.061643e+00
955	7.700000e+01	1.630000e+02	1.592960e+02	2.116917e+00
956	1.630000e+02	1.140000e+02	1.092637e+02	3.142860e+00
957	1.140000e+02	3.900000e+01	4.081643e+01	3.403718e+00
958	3.900000e+01	1.900000e+01	1.424760e+01	3.514831e+00
959	1.900000e+01	1.500000e+01	1.775417e+01	3.470615e+00
960	1.500000e+01	2.000000e+01	1.833051e+01	3.587765e+00
961	2.000000e+01	4.700000e+01	4.358436e+01	3.352776e+00
962	4.700000e+01	1.320000e+02	1.249556e+02	2.555091e+00
963	1.320000e+02	1.560000e+02	1.509617e+02	2.598756e+00
964	1.560000e+02	6.200000e+01	6.188820e+01	3.399634e+00
965	6.200000e+01	2.400000e+01	2.443765e+01	3.498923e+00
966	2.400000e+01	1.500000e+01	1.509633e+01	3.433688e+00
967	1.500000e+01	1.600000e+01	1.639097e+01	3.598179e+00
968	1.600000e+01	3.000000e+01	3.149418e+01	3.553426e+00
969	3.000000e+01	8.600000e+01	8.888957e+01	3.004277e+00
970	8.600000e+01	1.730000e+02	1.684562e+02	2.093546e+00
971	1.730000e+02	1.020000e+02	1.029335e+02	3.284160e+00
972	1.020000e+02	3.400000e+01	3.302629e+01	3.429901e+00
973	3.400000e+01	1.600000e+01	1.877807e+01	3.503565e+00
974	1.600000e+01	1.300000e+01	1.331836e+01	3.528195e+00
975	1.300000e+01	1.900000e+01	1.943022e+01	3.619640e+00
976	1.900000e+01	5.000000e+01	5.339338e+01	3.362636e+00
977	5.000000e+01	1.410000e+02	1.401023e+02	2.435326e+00
978	1.410000e+02	1.540000e+02	1.515837e+02	2.742780e+00
979	1.540000e+02	5.700000e+01	5.486877e+01	3.438999e+00
980	5.700000e+01	2.100000e+01	2.214103e+01	3.509178e+00
981	2.100000e+01	1.300000e+01	1.164269e+01	3.464060e+00
982	1.300000e+01	1.400000e+01	1.279899e+01	3.646558e+00
983	1.400000e+01	2.700000e+01	2.869426e+01	3.582672e+00
984	2.700000e+01	8.700000e+01	9.077517e+01	3.090406e+00
985	8.700000e+01	1.790000e+02	1.807173e+02	2.095744e+00
986	1.790000e+02	1.030000e+02	1.011999e+02	3.355400e+00
987	1.030000e+02	3.300000e+01	2.965217e+01	3.445879e+00
988	3.300000e+01	1.500000e+01	1.505102e+01	3.516681e+00
989	1.500000e+01	1.200000e+01	9.687701e+00	3.551244e+00
990	1.200000e+01	1.800000e+01	1.882041e+01	3.654192e+00
991	1.800000e+01	4.500000e+01	4.629261e+01	3.389758e+00
992	4.500000e+01	1.360000e+02	1.374378e+02	2.523789e+00
993	1.360000e+02	1.660000e+02	1.582848e+02	2.653179e+00
994	1.660000e+02	6.100000e+01	5.825935e+01	3.467627e+00
995	6.100000e+01	2.000000e+01	2.088681e+01	3.527492e+00
996	2.000000e+01	1.200000e+01	1.474314e+01	3.482167e+00
997	1.200000e+01	1.300000e+01	1.103744e+01	3.669229e+00
998	1.300000e+01	2.300000e+01	2.582083e+01	3.627576e+00
999	2.300000e+01	7.200000e+01	7.592216e+01	3.196841e+00
1000	7.200000e+01	1.780000e+02	1.765744e+02	2.087636e+00
1001	1.780000e+02	1.220000e+02	1.217477e+02	3.273975e+00
1002	1.220000e+02	3.600000e+01	3.713323e+01	3.469530e+00
1003	3.600000e+01	1.400000e+01	1.406777e+01	3.580582e+00
1004	1.400000e+01	1.100000e+01	1.364425e+01	3.552668e+00
1005	1.100000e+01	1.400000e+01	1.278592e+01	3.705583e+00
1006	1.400000e+01	3.200000e+01	3.327707e+01	3.530266e+00
1007	3.200000e+01	1.100000e+02	1.130353e+02	2.871823e+00
1008	1.100000e+02	1.880000e+02	1.909236e+02	2.286928e+00
1009	1.880000e+02	8.000000e+01	8.026725e+01	3.490089e+00
1010	8.000000e+01	2.300000e+01	2.452291e+01	3.506640e+00
1011	2.300000e+01	1.200000e+01	1.360131e+01	3.523405e+00
1012	1.200000e+01	1.000000e+01	7.911521e+00	3.629566e+00
1013	1.000000e+01	1.500000e+01	1.718190e+01	3.700883e+00
1014	1.500000e+01	4.500000e+01	4.588366e+01	3.432277e+00
1015	4.500000e+01	1.510000e+02	1.476172e+02	2.428429e+00
1016	1.510000e+02	1.690000e+02	1.754248e+02	2.848831e+00
1017	1.690000e+02	5.300000e+01	5.060800e+01	3.532441e+00
1018	5.300000e+01	1.800000e+01	1.954996e+01	3.562025e+00
1019	1.800000e+01	1.200000e+01	1.197145e+01	3.489652e+00
1020	1.200000e+01	9.000000e+00	1.243387e+01	3.678656e+00
1021	9.000000e+00	1.700000e+01	9.768610e+00	3.717359e+00
1022	1.700000e+01	6.000000e+01	6.214227e+01	3.364741e+00
1023	6.000000e+01	1.820000e+02	1.792625e+02	2.154473e+00
1024	1.820000e+02	1.430000e+02	1.441141e+02	3.250743e+00
1025	1.430000e+02	3.800000e+01	3.844054e+01	3.551727e+00
1026	3.800000e+01	1.300000e+01	1.078730e+01	3.634595e+00
1027	1.300000e+01	9.000000e+00	5.996420e+00	3.569992e+00
1028	9.000000e+00	9.000000e+00	7.877724e+00	3.768878e+00
1029	9.000000e+00	1.900000e+01	2.067422e+01	3.686185e+00
1030	1.900000e+01	7.100000e+01	7.120187e+01	3.260319e+00
1031	7.100000e+01	2.010000e+02	2.041201e+02	2.061101e+00
1032	2.010000e+02	1.260000e+02	1.257539e+02	3.446624e+00
1033	1.260000e+02	3.000000e+01	3.023855e+01	3.529003e+00
1034	3.000000e+01	1.200000e+01	8.383536e+00	3.666386e+00
1035	1.200000e+01	9.000000e+00	9.654872e+00	3.594275e+00
1036	9.000000e+00	8.000000e+00	1.132188e+01	3.749997e+00
1037	8.000000e+00	1.800000e+01	1.567531e+01	3.693134e+00
1038	1.800000e+01	7.000000e+01	7.423893e+01	3.244969e+00
1039	7.000000e+01	2.110000e+02	2.086542e+02	2.046041e+00
1040	2.110000e+02	1.310000e+02	1.286848e+02	3.474097e+00
1041	1.310000e+02	3.000000e+01	3.210570e+01	3.562372e+00
1042	3.000000e+01	1.100000e+01	8.421853e+00	3.661702e+00
1043	1.100000e+01	8.000000e+00	6.992245e+00	3.603204e+00
1044	8.000000e+00	8.000000e+00	5.987132e+00	3.783046e+00
1045	8.000000e+00	1.300000e+01	1.561004e+01	3.697324e+00
1046	1.300000e+01	4.700000e+01	5.278872e+01	3.383944e+00
1047	4.700000e+01	1.920000e+02	1.770318e+02	2.277060e+00
1048	1.920000e+02	1.790000e+02	1.709025e+02	3.178575e+00
1049	1.790000e+02	4.000000e+01	4.661508e+01	3.723519e+00
1050	4.000000e+01	1.300000e+01	1.142995e+01	3.676016e+00
1051	1.300000e+01	9.000000e+00	1.185602e+01	3.558303e+00
1052	9.000000e+00	7.000000e+00	7.446386e+00	3.760794e+00
1053	7.000000e+00	7.000000e+00	9.065151e+00	3.747982e+00
1054	7.000000e+00	1.400000e+01	2.100983e+01	3.633655e+00
1055	1.400000e+01	7.100000e+01	6.438690e+01	3.080087e+00
1056	7.100000e+01	2.550000e+02	2.375497e+02	1.834882e+00
1057	2.550000e+02	1.310000e+02	1.277966e+02	3.323460e+00
1058	1.310000e+02	2.400000e+01	3.075854e+01	3.576454e+00
1059	2.400000e+01	9.000000e+00	8.217296e+00	3.649588e+00
1060	9.000000e+00	7.000000e+00	6.152967e+00	3.650329e+00
1061	7.000000e+00	7.000000e+00	1.332773e+01	3.798224e+00
1062	7.000000e+00	5.000000e+00	1.192068e+01	3.728044e+00
1063	5.000000e+00	4.000000e+00	2.010715e+01	3.584671e+00
1064	4.000000e+00	3.000000e+00	1.770930e+01	3.350016e+00
1065	3.000000e+00	8.000000e+00	3.661655e+01	3.298513e+00
1066	8.000000e+00	2.000000e+01	3.410224e+01	2.958049e+00
1067	2.000000e+01	1.300000e+01	-4.356859e+00	2.548423e+00
1068	1.300000e+01	1.000000e+01	-8.026104e+00	3.182456e+00
1069	1.000000e+01	1.300000e+01	1.950526e+01	3.473924e+00
1070	1.300000e+01	2.000000e+01	2.660223e+01	3.352919e+00
1071	2.000000e+01	3.100000e+01	1.981052e+01	3.011369e+00
1072	3.100000e+01	4.200000e+01	6.148953e+01	2.607546e+00
1073	4.200000e+01	5.700000e+01	4.994031e+01	2.362021e+00
1074	5.700000e+01	6.800000e+01	7.615819e+01	2.274555e+00
1075	6.800000e+01	7.000000e+01	6.156542e+01	2.531582e+00
1076	7.000000e+01	5.900000e+01	5.610611e+01	2.702787e+00
1077	5.900000e+01	4.800000e+01	3.812837e+01	2.824740e+00
1078	4.800000e+01	4.600000e+01	4.056685e+01	2.844840e+00
1079	4.600000e+01	5.100000e+01	4.863636e+01	2.774503e+00
1080	5.100000e+01	6.100000e+01	6.342877e+01	2.617054e+00
1081	6.100000e+01	7.000000e+01	7.127904e+01	2.470880e+00
1082	7.000000e+01	6.700000e+01	6.934012e+01	2.491961e+00
1083	6.700000e+01	5.700000e+01	5.438888e+01	2.690576e+00
1084	5.700000e+01	4.800000e+01	5.030862e+01	2.803234e+00
1085	4.800000e+01	4.700000e+01	4.881455e+01	2.823359e+00
1086	4.700000e+01	5.300000e+01	5.416083e+01	2.748905e+00
1087	5.300000e+01	6.500000e+01	6.589219e+01	2.602677e+00
1088	6.500000e+01	7.200000e+01	6.967288e+01	2.447157e+00
1089	7.200000e+01	6.700000e+01	6.601424e+01	2.511772e+00
1090	6.700000e+01	5.700000e+01	5.840221e+01	2.715355e+00
1091	5.700000e+01	4.700000e+01	4.657893e+01	2.807663e+00
1092	4.700000e+01	4.700000e+01	4.496425e+01	2.846101e+00
1093	4.700000e+01	5.400000e+01	5.355710e+01	2.760498e+00
1094	5.400000e+01	6.700000e+01	6.135232e+01	2.595498e+00
1095	6.700000e+01	7.300000e+01	7.445084e+01	2.435672e+00
1096	7.300000e+01	6.600000e+01	6.680199e+01	2.533666e+00
1097	6.600000e+01	5.400000e+01	5.440515e+01	2.748283e+00
1098	5.400000e+01	4.800000e+01	4.789944e+01	2.842732e+00
1099	4.800000e+01	4.700000e+01	4.769282e+01	2.807201e+00
1100	4.700000e+01	5.500000e+01	5.402094e+01	2.752226e+00
1101	5.500000e+01	6.800000e+01	6.612256e+01	2.580212e+00
1102	6.800000e+01	7.400000e+01	7.638417e+01	2.424812e+00
1103	7.400000e+01	6.500000e+01	6.577251e+01	2.551880e+00
1104	6.500000e+01	5.400000e+01	5.104190e+01	2.774367e+00
1105	5.400000e+01	4.600000e+01	4.832958e+01	2.845128e+00
1106	4.600000e+01	4.800000e+01	4.961304e+01	2.843485e+00
1107	4.800000e+01	5.700000e+01	5.801386e+01	2.721588e+00
1108	5.700000e+01	7.000000e+01	6.760470e+01	2.546649e+00
1109	7.000000e+01	7.500000e+01	7.578131e+01	2.430812e+00
1110	7.500000e+01	6.500000e+01	6.544405e+01	2.575439e+00
1111	6.500000e+01	5.200000e+01	4.969764e+01	2.783799e+00
1112	5.200000e+01	4.500000e+01	4.603984e+01	2.860162e+00
1113	4.500000e+01	4.700000e+01	4.929035e+01	2.848084e+00
1114	4.700000e+01	5.800000e+01	5.564570e+01	2.733224e+00
1115	5.800000e+01	7.200000e+01	7.305817e+01	2.515963e+00
1116	7.200000e+01	7.400000e+01	7.660330e+01	2.413681e+00
1117	7.400000e+01	6.400000e+01	6.325241e+01	2.613584e+00
1118	6.400000e+01	5.000000e+01	4.988878e+01	2.806515e+00
1119	5.000000e+01	4.400000e+01	4.391378e+01	2.888351e+00
1120	4.400000e+01	4.700000e+01	4.868993e+01	2.854307e+00
1121	4.700000e+01	6.000000e+01	6.143489e+01	2.725227e+00
1122	6.000000e+01	7.400000e+01	7.570124e+01	2.488501e+00
1123	7.400000e+01	7.600000e+01	7.919308e+01	2.411281e+00
1124	7.600000e+01	6.300000e+01	6.533946e+01	2.635387e+00
1125	6.300000e+01	4.800000e+01	4.577980e+01	2.846920e+00
1126	4.800000e+01	4.400000e+01	4.118317e+01	2.918109e+00
1127	4.400000e+01	4.800000e+01	4.672876e+01	2.841284e+00
1128	4.800000e+01	6.100000e+01	6.448324e+01	2.697253e+00
1129	6.100000e+01	7.700000e+01	7.544685e+01	2.458377e+00
1130	7.700000e+01	7.700000e+01	7.759639e+01	2.404311e+00
1131	7.700000e+01	6.100000e+01	6.033631e+01	2.672372e+00
1132	6.100000e+01	4.800000e+01	4.765181e+01	2.893163e+00
1133	4.800000e+01	4.300000e+01	4.386176e+01	2.910939e+00
1134	4.300000e+01	4.800000e+01	5.050539e+01	2.859171e+00
1135	4.800000e+01	6.400000e+01	5.995180e+01	2.707129e+00
1136	6.400000e+01	7.900000e+01	7.992204e+01	2.422019e+00
1137	7.900000e+01	7.700000e+01	8.113520e+01	2.424754e+00
1138	7.700000e+01	6.000000e+01	5.763332e+01	2.715761e+00
1139	6.000000e+01	4.700000e+01	4.496204e+01	2.905912e+00
1140	4.700000e+01	4.200000e+01	4.179110e+01	2.913457e+00
1141	4.200000e+01	4.900000e+01	4.319373e+01	2.866729e+00
1142	4.900000e+01	6.700000e+01	6.306604e+01	2.675394e+00
1143	6.700000e+01	8.200000e+01	8.300676e+01	2.395632e+00
1144	8.200000e+01	7.700000e+01	8.031354e+01	2.441100e+00
1145	7.700000e+01	5.800000e+01	5.607391e+01	2.764100e+00
1146	5.800000e+01	4.500000e+01	4.742865e+01	2.930544e+00
1147	4.500000e+01	4.200000e+01	4.116212e+01	2.937234e+00
1148	4.200000e+01	5.100000e+01	4.704168e+01	2.856419e+00
1149	5.100000e+01	6.900000e+01	6.565715e+01	2.635321e+00
1150	6.900000e+01	8.400000e+01	8.150124e+01	2.375921e+00
1151	8.400000e+01	7.700000e+01	7.647275e+01	2.468055e+00
1152	7.700000e+01	5.600000e+01	5.546338e+01	2.809511e+00
1153	5.600000e+01	4.300000e+01	4.110533e+01	2.963981e+00
1154	4.300000e+01	4.200000e+01	3.758228e+01	2.955225e+00
1155	4.200000e+01	5.200000e+01	5.056252e+01	2.848888e+00
1156	5.200000e+01	7.200000e+01	6.968503e+01	2.611727e+00
1157	7.200000e+01	8.600000e+01	8.653468e+01	2.348369e+00
1158	8.600000e+01	7.700000e+01	7.365815e+01	2.503329e+00
1159	7.700000e+01	5.600000e+01	5.444284e+01	2.846535e+00
1160	5.600000e+01	4.200000e+01	4.237518e+01	2.971175e+00
1161	4.200000e+01	4.200000e+01	3.499959e+01	2.973313e+00
1162	4.200000e+01	5.400000e+01	5.104344e+01	2.858098e+00
1163	5.400000e+01	7.400000e+01	7.373785e+01	2.577996e+00
1164	7.400000e+01	8.800000e+01	8.503207e+01	2.354055e+00
1165	8.800000e+01	7.600000e+01	7.364920e+01	2.548470e+00
1166	7.600000e+01	5.400000e+01	4.888624e+01	2.878091e+00
1167	5.400000e+01	4.100000e+01	3.805843e+01	2.989421e+00
1168	4.100000e+01	4.200000e+01	3.964641e+01	2.975242e+00
1169	4.200000e+01	5.500000e+01	5.080519e+01	2.849539e+00
1170	5.500000e+01	7.800000e+01	7.335133e+01	2.554419e+00
1171	7.800000e+01	9.000000e+01	8.355288e+01	2.321308e+00
1172	9.000000e+01	7.500000e+01	7.340608e+01	2.603328e+00
1173	7.500000e+01	5.200000e+01	4.834148e+01	2.933709e+00
1174	5.200000e+01	4.100000e+01	3.534587e+01	3.023924e+00
1175	4.100000e+01	4.100000e+01	4.132172e+01	2.968632e+00
1176	4.100000e+01	5.600000e+01	5.180272e+01	2.858399e+00
1177	5.600000e+01	8.100000e+01	7.839268e+01	2.531536e+00
1178	8.100000e+01	9.200000e+01	9.054805e+01	2.312237e+00
1179	9.200000e+01	7.400000e+01	7.071391e+01	2.640238e+00
1180	7.400000e+01	5.100000e+01	4.466014e+01	2.959953e+00
1181	5.100000e+01	3.900000e+01	3.739484e+01	3.027800e+00
1182	3.900000e+01	4.200000e+01	3.830100e+01	2.998235e+00
1183	4.200000e+01	5.700000e+01	5.680855e+01	2.844533e+00
1184	5.700000e+01	8.300000e+01	7.724854e+01	2.521789e+00
1185	8.300000e+01	9.400000e+01	9.099627e+01	2.310528e+00
1186	9.400000e+01	7.200000e+01	6.838433e+01	2.682353e+00
1187	7.200000e+01	4.900000e+01	4.482184e+01	3.010404e+00
1188	4.900000e+01	3.800000e+01	3.686125e+01	3.046571e+00
1189	3.800000e+01	4.200000e+01	3.575156e+01	3.017052e+00
1190	4.200000e+01	5.800000e+01	5.815212e+01	2.837848e+00
1191	5.800000e+01	8.600000e+01	8.222670e+01	2.495225e+00
1192	8.600000e+01	9.500000e+01	8.602027e+01	2.306315e+00
1193	9.500000e+01	7.000000e+01	6.914450e+01	2.731973e+00
1194	7.000000e+01	4.700000e+01	4.194666e+01	3.050945e+00
1195	4.700000e+01	3.600000e+01	3.863954e+01	3.061442e+00
1196	3.600000e+01	4.000000e+01	3.861621e+01	3.043472e+00
1197	4.000000e+01	5.900000e+01	5.461084e+01	2.879137e+00
1198	5.900000e+01	8.900000e+01	8.442059e+01	2.471001e+00
1199	8.900000e+01	9.700000e+01	9.518024e+01	2.299433e+00
1200	9.700000e+01	7.000000e+01	6.567165e+01	2.779060e+00
1201	7.000000e+01	4.400000e+01	4.201215e+01	3.079361e+00
1202	4.400000e+01	3.600000e+01	3.361675e+01	3.117743e+00
1203	3.600000e+01	4.000000e+01	3.884673e+01	3.049695e+00
1204	4.000000e+01	5.900000e+01	5.797950e+01	2.878815e+00
1205	5.900000e+01	9.000000e+01	8.881303e+01	2.456141e+00
1206	9.000000e+01	9.700000e+01	9.723174e+01	2.297539e+00
1207	9.700000e+01	6.800000e+01	6.628730e+01	2.803943e+00
1208	6.800000e+01	4.300000e+01	4.231630e+01	3.102412e+00
1209	4.300000e+01	3.500000e+01	3.272203e+01	3.112275e+00
1210	3.500000e+01	3.800000e+01	4.171043e+01	3.063734e+00
1211	3.800000e+01	5.900000e+01	5.512547e+01	2.925701e+00
1212	5.900000e+01	9.200000e+01	9.011501e+01	2.452186e+00
1213	9.200000e+01	9.900000e+01	1.018476e+02	2.284958e+00
1214	9.900000e+01	6.800000e+01	6.695934e+01	2.826371e+00
1215	6.800000e+01	4.200000e+01	4.254707e+01	3.122231e+00
1216	4.200000e+01	3.300000e+01	3.059068e+01	3.136560e+00
1217	3.300000e+01	3.800000e+01	3.945666e+01	3.108963e+00
1218	3.800000e+01	5.900000e+01	5.765996e+01	2.938637e+00
1219	5.900000e+01	9.500000e+01	9.267472e+01	2.440831e+00
1220	9.500000e+01	1.000000e+02	1.009619e+02	2.289763e+00
1221	1.000000e+02	6.700000e+01	6.477707e+01	2.869395e+00
1222	6.700000e+01	4.100000e+01	3.802835e+01	3.149154e+00
1223	4.100000e+01	3.100000e+01	3.313335e+01	3.150135e+00
