Index	Input Santa Fe	Target	Training result	Node vc difference
820	8.200000e+01	4.200000e+01	3.887115e+01	3.777561e+00
821	4.200000e+01	2.900000e+01	2.529112e+01	4.381077e+00
822	2.900000e+01	2.800000e+01	3.319761e+01	4.516214e+00
823	2.800000e+01	4.500000e+01	4.570403e+01	4.416162e+00
824	4.500000e+01	8.800000e+01	8.459278e+01	3.647351e+00
825	8.800000e+01	1.240000e+02	1.153235e+02	2.444902e+00
826	1.240000e+02	8.600000e+01	8.286007e+01	3.218088e+00
827	8.600000e+01	4.300000e+01	4.147323e+01	3.773605e+00
828	4.300000e+01	2.700000e+01	3.008189e+01	4.385862e+00
829	2.700000e+01	2.700000e+01	2.714093e+01	4.564493e+00
830	2.700000e+01	4.100000e+01	4.140136e+01	4.442591e+00
831	4.100000e+01	8.300000e+01	8.389458e+01	3.763236e+00
832	8.300000e+01	1.260000e+02	1.201413e+02	2.453337e+00
833	1.260000e+02	9.100000e+01	8.920733e+01	3.136499e+00
834	9.100000e+01	4.500000e+01	4.265761e+01	3.737060e+00
835	4.500000e+01	2.700000e+01	2.882461e+01	4.358556e+00
836	2.700000e+01	2.600000e+01	2.484195e+01	4.587796e+00
837	2.600000e+01	3.800000e+01	4.194065e+01	4.469690e+00
838	3.800000e+01	7.800000e+01	7.579797e+01	3.872933e+00
839	7.800000e+01	1.270000e+02	1.172975e+02	2.509154e+00
840	1.270000e+02	9.900000e+01	9.547361e+01	3.050836e+00
841	9.900000e+01	4.700000e+01	5.093743e+01	3.719898e+00
842	4.700000e+01	2.700000e+01	2.674492e+01	4.323579e+00
843	2.700000e+01	2.400000e+01	2.678266e+01	4.600913e+00
844	2.400000e+01	3.500000e+01	3.294517e+01	4.512050e+00
845	3.500000e+01	7.200000e+01	7.343571e+01	3.980095e+00
846	7.200000e+01	1.260000e+02	1.206743e+02	2.608349e+00
847	1.260000e+02	1.060000e+02	1.013627e+02	2.945459e+00
848	1.060000e+02	5.200000e+01	5.031522e+01	3.689240e+00
849	5.200000e+01	2.800000e+01	3.051022e+01	4.247827e+00
850	2.800000e+01	2.300000e+01	2.317685e+01	4.614000e+00
851	2.300000e+01	3.200000e+01	2.986437e+01	4.552686e+00
852	3.200000e+01	6.500000e+01	6.312795e+01	4.113790e+00
853	6.500000e+01	1.230000e+02	1.138329e+02	2.781341e+00
854	1.230000e+02	1.160000e+02	1.078193e+02	2.789868e+00
855	1.160000e+02	5.600000e+01	5.368969e+01	3.668453e+00
856	5.600000e+01	2.900000e+01	2.845617e+01	4.175969e+00
857	2.900000e+01	2.200000e+01	2.485861e+01	4.613276e+00
858	2.200000e+01	2.800000e+01	2.701945e+01	4.572649e+00
859	2.800000e+01	5.600000e+01	5.692580e+01	4.246236e+00
860	5.600000e+01	1.170000e+02	1.145090e+02	3.021079e+00
861	1.170000e+02	1.260000e+02	1.186127e+02	2.595538e+00
862	1.260000e+02	6.400000e+01	5.907237e+01	3.634132e+00
863	6.400000e+01	3.000000e+01	2.973939e+01	4.071099e+00
864	3.000000e+01	2.200000e+01	2.124066e+01	4.622169e+00
865	2.200000e+01	2.700000e+01	2.381752e+01	4.586299e+00
866	2.700000e+01	4.900000e+01	5.253261e+01	4.332774e+00
867	4.900000e+01	1.070000e+02	1.065434e+02	3.280276e+00
868	1.070000e+02	1.330000e+02	1.274246e+02	2.438340e+00
869	1.330000e+02	7.400000e+01	7.334619e+01	3.555705e+00
870	7.400000e+01	3.200000e+01	3.657920e+01	3.966958e+00
871	3.200000e+01	2.100000e+01	2.266588e+01	4.609107e+00
872	2.100000e+01	2.300000e+01	2.135452e+01	4.634647e+00
873	2.300000e+01	4.100000e+01	4.115854e+01	4.459857e+00
874	4.100000e+01	9.500000e+01	9.530339e+01	3.570779e+00
875	9.500000e+01	1.400000e+02	1.354560e+02	2.309079e+00
876	1.400000e+02	8.400000e+01	7.902899e+01	3.469238e+00
877	8.400000e+01	3.600000e+01	3.486820e+01	3.885370e+00
878	3.600000e+01	2.100000e+01	2.529935e+01	4.551123e+00
879	2.100000e+01	2.100000e+01	2.195258e+01	4.668853e+00
880	2.100000e+01	3.500000e+01	3.481423e+01	4.535211e+00
881	3.500000e+01	8.000000e+01	8.151391e+01	3.810131e+00
882	8.000000e+01	1.410000e+02	1.396056e+02	2.358873e+00
883	1.410000e+02	9.900000e+01	9.755886e+01	3.251555e+00
884	9.900000e+01	4.200000e+01	4.085900e+01	3.805576e+00
885	4.200000e+01	2.200000e+01	2.241724e+01	4.450841e+00
886	2.200000e+01	2.000000e+01	2.015781e+01	4.707496e+00
887	2.000000e+01	2.900000e+01	3.093834e+01	4.585134e+00
888	2.900000e+01	6.700000e+01	6.894897e+01	4.064737e+00
889	6.700000e+01	1.350000e+02	1.351023e+02	2.583630e+00
890	1.350000e+02	1.170000e+02	1.130387e+02	2.961612e+00
891	1.170000e+02	4.900000e+01	4.811035e+01	3.775491e+00
892	4.900000e+01	2.400000e+01	2.501361e+01	4.318971e+00
893	2.400000e+01	1.800000e+01	2.120006e+01	4.703859e+00
894	1.800000e+01	2.500000e+01	2.149827e+01	4.639285e+00
895	2.500000e+01	5.200000e+01	5.450361e+01	4.268097e+00
896	5.200000e+01	1.220000e+02	1.246661e+02	3.016485e+00
897	1.220000e+02	1.340000e+02	1.343218e+02	2.590429e+00
898	1.340000e+02	6.200000e+01	6.272330e+01	3.727411e+00
899	6.200000e+01	2.600000e+01	2.509382e+01	4.118662e+00
900	2.600000e+01	1.800000e+01	1.587928e+01	4.716463e+00
901	1.800000e+01	2.000000e+01	2.219267e+01	4.651528e+00
902	2.000000e+01	4.100000e+01	3.763359e+01	4.468425e+00
903	4.100000e+01	1.040000e+02	1.059197e+02	3.435269e+00
904	1.040000e+02	1.480000e+02	1.477949e+02	2.310565e+00
905	1.480000e+02	7.900000e+01	7.603876e+01	3.648242e+00
906	7.900000e+01	3.200000e+01	2.961830e+01	3.958784e+00
907	3.200000e+01	1.800000e+01	1.660312e+01	4.660901e+00
908	1.800000e+01	1.900000e+01	1.930750e+01	4.712769e+00
909	1.900000e+01	3.200000e+01	3.807505e+01	4.554753e+00
910	3.200000e+01	8.200000e+01	7.904895e+01	3.812932e+00
911	8.200000e+01	1.510000e+02	1.520633e+02	2.269846e+00
912	1.510000e+02	1.000000e+02	9.572572e+01	3.405107e+00
913	1.000000e+02	3.900000e+01	3.869421e+01	3.876683e+00
914	3.900000e+01	1.900000e+01	2.367207e+01	4.537214e+00
915	1.900000e+01	1.700000e+01	1.694689e+01	4.761348e+00
916	1.700000e+01	2.500000e+01	2.762085e+01	4.637315e+00
917	2.500000e+01	6.200000e+01	6.112401e+01	4.139430e+00
918	6.200000e+01	1.400000e+02	1.440607e+02	2.629859e+00
919	1.400000e+02	1.280000e+02	1.254230e+02	2.951119e+00
920	1.280000e+02	5.200000e+01	4.898153e+01	3.852925e+00
921	5.200000e+01	2.200000e+01	2.200343e+01	4.310614e+00
922	2.200000e+01	1.700000e+01	1.488025e+01	4.785071e+00
923	1.700000e+01	2.100000e+01	2.173260e+01	4.659307e+00
924	2.100000e+01	4.400000e+01	4.417170e+01	4.384865e+00
925	4.400000e+01	1.160000e+02	1.144037e+02	3.228808e+00
926	1.160000e+02	1.500000e+02	1.474056e+02	2.423616e+00
927	1.500000e+02	7.100000e+01	7.025574e+01	3.792250e+00
928	7.100000e+01	2.700000e+01	2.851840e+01	4.065323e+00
929	2.700000e+01	1.800000e+01	1.366185e+01	4.756414e+00
930	1.800000e+01	1.800000e+01	1.807989e+01	4.687838e+00
931	1.800000e+01	3.200000e+01	3.262474e+01	4.559453e+00
932	3.200000e+01	8.800000e+01	8.434581e+01	3.750916e+00
933	8.800000e+01	1.590000e+02	1.576265e+02	2.206233e+00
934	1.590000e+02	9.800000e+01	9.623131e+01	3.573732e+00
935	9.800000e+01	3.600000e+01	3.463191e+01	3.931398e+00
936	3.600000e+01	1.900000e+01	2.072262e+01	4.626766e+00
937	1.900000e+01	1.600000e+01	2.058192e+01	4.767362e+00
938	1.600000e+01	2.500000e+01	2.587001e+01	4.657818e+00
939	2.500000e+01	6.100000e+01	6.490083e+01	4.104835e+00
940	6.100000e+01	1.460000e+02	1.443510e+02	2.610899e+00
941	1.460000e+02	1.320000e+02	1.288340e+02	3.034083e+00
942	1.320000e+02	5.200000e+01	4.528498e+01	3.927716e+00
943	5.200000e+01	2.100000e+01	2.005806e+01	4.350453e+00
944	2.100000e+01	1.700000e+01	1.686502e+01	4.819480e+00
945	1.700000e+01	1.900000e+01	2.164297e+01	4.664721e+00
946	1.900000e+01	4.100000e+01	4.069741e+01	4.432707e+00
947	4.100000e+01	1.130000e+02	1.149339e+02	3.305492e+00
948	1.130000e+02	1.610000e+02	1.547645e+02	2.350418e+00
949	1.610000e+02	7.600000e+01	6.903081e+01	3.870814e+00
950	7.600000e+01	2.800000e+01	2.664220e+01	4.064144e+00
951	2.800000e+01	1.600000e+01	1.598906e+01	4.775522e+00
952	1.600000e+01	1.600000e+01	1.773913e+01	4.752764e+00
953	1.600000e+01	2.800000e+01	3.072994e+01	4.615624e+00
954	2.800000e+01	7.700000e+01	7.656227e+01	3.872855e+00
955	7.700000e+01	1.630000e+02	1.624486e+02	2.249660e+00
956	1.630000e+02	1.140000e+02	1.096412e+02	3.489017e+00
957	1.140000e+02	3.900000e+01	4.115393e+01	3.972469e+00
958	3.900000e+01	1.900000e+01	1.600230e+01	4.602022e+00
959	1.900000e+01	1.500000e+01	1.930588e+01	4.815542e+00
960	1.500000e+01	2.000000e+01	2.083061e+01	4.687179e+00
961	2.000000e+01	4.700000e+01	5.052193e+01	4.299613e+00
962	4.700000e+01	1.320000e+02	1.346471e+02	2.996507e+00
963	1.320000e+02	1.560000e+02	1.498400e+02	2.648001e+00
964	1.560000e+02	6.200000e+01	6.160987e+01	3.985006e+00
965	6.200000e+01	2.400000e+01	2.246138e+01	4.222939e+00
966	2.400000e+01	1.500000e+01	1.878310e+01	4.825625e+00
967	1.500000e+01	1.600000e+01	1.635389e+01	4.724140e+00
968	1.600000e+01	3.000000e+01	3.212822e+01	4.573634e+00
969	3.000000e+01	8.600000e+01	8.958584e+01	3.704781e+00
970	8.600000e+01	1.730000e+02	1.687059e+02	2.154256e+00
971	1.730000e+02	1.020000e+02	9.916853e+01	3.723755e+00
972	1.020000e+02	3.400000e+01	3.324453e+01	4.000361e+00
973	3.400000e+01	1.600000e+01	1.887333e+01	4.719560e+00
974	1.600000e+01	1.300000e+01	1.494804e+01	4.844986e+00
975	1.300000e+01	1.900000e+01	1.667703e+01	4.711529e+00
976	1.900000e+01	5.000000e+01	5.163209e+01	4.252548e+00
977	5.000000e+01	1.410000e+02	1.436310e+02	2.846588e+00
978	1.410000e+02	1.540000e+02	1.518633e+02	2.803564e+00
979	1.540000e+02	5.700000e+01	5.400041e+01	4.042259e+00
980	5.700000e+01	2.100000e+01	2.471803e+01	4.309157e+00
981	2.100000e+01	1.300000e+01	1.248066e+01	4.876697e+00
982	1.300000e+01	1.400000e+01	1.455817e+01	4.753660e+00
983	1.400000e+01	2.700000e+01	2.725626e+01	4.582178e+00
984	2.700000e+01	8.700000e+01	8.509754e+01	3.746737e+00
985	8.700000e+01	1.790000e+02	1.797545e+02	2.097907e+00
986	1.790000e+02	1.030000e+02	1.004492e+02	3.790618e+00
987	1.030000e+02	3.300000e+01	3.035012e+01	4.019792e+00
988	3.300000e+01	1.500000e+01	1.734835e+01	4.751159e+00
989	1.500000e+01	1.200000e+01	1.033335e+01	4.869118e+00
990	1.200000e+01	1.800000e+01	1.529844e+01	4.734826e+00
991	1.800000e+01	4.500000e+01	4.705301e+01	4.269185e+00
992	4.500000e+01	1.360000e+02	1.372074e+02	2.966201e+00
993	1.360000e+02	1.660000e+02	1.589483e+02	2.672141e+00
994	1.660000e+02	6.100000e+01	6.165981e+01	4.105243e+00
995	6.100000e+01	2.000000e+01	2.108280e+01	4.272913e+00
996	2.000000e+01	1.200000e+01	1.363793e+01	4.918737e+00
997	1.200000e+01	1.300000e+01	1.033442e+01	4.775251e+00
998	1.300000e+01	2.300000e+01	2.303231e+01	4.627332e+00
999	2.300000e+01	7.200000e+01	7.040856e+01	3.882006e+00
1000	7.200000e+01	1.780000e+02	1.791207e+02	2.184741e+00
1001	1.780000e+02	1.220000e+02	1.197973e+02	3.621799e+00
1002	1.220000e+02	3.600000e+01	3.656668e+01	4.089609e+00
1003	3.600000e+01	1.400000e+01	1.601584e+01	4.714817e+00
1004	1.400000e+01	1.100000e+01	9.877644e+00	4.931178e+00
1005	1.100000e+01	1.400000e+01	1.234097e+01	4.755318e+00
1006	1.400000e+01	3.200000e+01	3.564622e+01	4.436785e+00
1007	3.200000e+01	1.100000e+02	1.123556e+02	3.409067e+00
1008	1.100000e+02	1.880000e+02	1.883788e+02	2.190275e+00
1009	1.880000e+02	8.000000e+01	8.071965e+01	4.070429e+00
1010	8.000000e+01	2.300000e+01	2.402189e+01	4.133061e+00
1011	2.300000e+01	1.200000e+01	1.091647e+01	4.938422e+00
1012	1.200000e+01	1.000000e+01	1.264759e+01	4.842317e+00
1013	1.000000e+01	1.500000e+01	1.843648e+01	4.738469e+00
1014	1.500000e+01	4.500000e+01	4.108573e+01	4.215238e+00
1015	4.500000e+01	1.510000e+02	1.488448e+02	2.842955e+00
1016	1.510000e+02	1.690000e+02	1.695325e+02	2.888320e+00
1017	1.690000e+02	5.300000e+01	5.573280e+01	4.260058e+00
1018	5.300000e+01	1.800000e+01	1.665430e+01	4.442491e+00
1019	1.800000e+01	1.200000e+01	1.368907e+01	4.963081e+00
1020	1.200000e+01	9.000000e+00	1.586281e+01	4.770282e+00
1021	9.000000e+00	1.700000e+01	1.135639e+01	4.700222e+00
1022	1.700000e+01	6.000000e+01	5.784390e+01	4.034251e+00
1023	6.000000e+01	1.820000e+02	1.855724e+02	2.325247e+00
1024	1.820000e+02	1.430000e+02	1.427575e+02	3.508187e+00
1025	1.430000e+02	3.800000e+01	3.749367e+01	4.248643e+00
1026	3.800000e+01	1.300000e+01	1.485925e+01	4.721762e+00
1027	1.300000e+01	9.000000e+00	9.552871e+00	4.994383e+00
1028	9.000000e+00	9.000000e+00	1.264555e+01	4.808164e+00
1029	9.000000e+00	1.900000e+01	1.545743e+01	4.607068e+00
1030	1.900000e+01	7.100000e+01	7.019237e+01	3.858210e+00
1031	7.100000e+01	2.010000e+02	2.008750e+02	2.042612e+00
1032	2.010000e+02	1.260000e+02	1.269707e+02	3.825471e+00
1033	1.260000e+02	3.000000e+01	3.333509e+01	4.225780e+00
1034	3.000000e+01	1.200000e+01	1.015129e+01	4.910739e+00
1035	1.200000e+01	9.000000e+00	9.635703e+00	4.988387e+00
1036	9.000000e+00	8.000000e+00	9.557005e+00	4.791359e+00
1037	8.000000e+00	1.800000e+01	1.536659e+01	4.574239e+00
1038	1.800000e+01	7.000000e+01	7.129950e+01	3.829011e+00
1039	7.000000e+01	2.110000e+02	2.077883e+02	2.017291e+00
1040	2.110000e+02	1.310000e+02	1.358053e+02	3.919401e+00
1041	1.310000e+02	3.000000e+01	3.248182e+01	4.305793e+00
1042	3.000000e+01	1.100000e+01	1.028103e+01	4.948106e+00
1043	1.100000e+01	8.000000e+00	9.630218e+00	5.017685e+00
1044	8.000000e+00	8.000000e+00	3.068057e+00	4.821370e+00
1045	8.000000e+00	1.300000e+01	1.547363e+01	4.569192e+00
1046	1.300000e+01	4.700000e+01	4.860384e+01	3.993192e+00
1047	4.700000e+01	1.920000e+02	1.831615e+02	2.474208e+00
1048	1.920000e+02	1.790000e+02	1.760453e+02	3.478256e+00
1049	1.790000e+02	4.000000e+01	4.254979e+01	4.639563e+00
1050	4.000000e+01	1.300000e+01	8.856990e+00	4.839710e+00
1051	1.300000e+01	9.000000e+00	7.234095e+00	5.073149e+00
1052	9.000000e+00	7.000000e+00	6.437434e+00	4.841761e+00
1053	7.000000e+00	7.000000e+00	9.381620e+00	4.672162e+00
1054	7.000000e+00	1.400000e+01	1.778099e+01	4.271234e+00
1055	1.400000e+01	7.100000e+01	7.014510e+01	3.677613e+00
1056	7.100000e+01	2.550000e+02	2.379834e+02	1.875387e+00
1057	2.550000e+02	1.310000e+02	1.254002e+02	4.300989e+00
1058	1.310000e+02	2.400000e+01	2.251744e+01	4.588532e+00
1059	2.400000e+01	9.000000e+00	1.303812e+01	5.203407e+00
1060	9.000000e+00	7.000000e+00	9.698183e+00	5.097396e+00
1061	7.000000e+00	7.000000e+00	8.298605e+00	4.856300e+00
1062	7.000000e+00	5.000000e+00	8.118188e+00	4.556818e+00
1063	5.000000e+00	4.000000e+00	8.414394e+00	4.230703e+00
1064	4.000000e+00	3.000000e+00	2.554332e+01	3.991651e+00
1065	3.000000e+00	8.000000e+00	1.956664e+01	4.147325e+00
1066	8.000000e+00	2.000000e+01	3.622098e+01	3.916967e+00
1067	2.000000e+01	1.300000e+01	1.452025e+01	3.497035e+00
1068	1.300000e+01	1.000000e+01	1.801419e+00	3.859171e+00
1069	1.000000e+01	1.300000e+01	1.091490e+01	4.022224e+00
1070	1.300000e+01	2.000000e+01	2.532446e+01	3.785602e+00
1071	2.000000e+01	3.100000e+01	4.708301e+01	3.403974e+00
1072	3.100000e+01	4.200000e+01	4.228663e+01	2.799828e+00
1073	4.200000e+01	5.700000e+01	4.465630e+01	2.517755e+00
1074	5.700000e+01	6.800000e+01	7.288349e+01	2.796109e+00
1075	6.800000e+01	7.000000e+01	6.297824e+01	3.306760e+00
1076	7.000000e+01	5.900000e+01	6.050721e+01	3.780744e+00
1077	5.900000e+01	4.800000e+01	5.555365e+01	4.123974e+00
1078	4.800000e+01	4.600000e+01	4.837414e+01	4.185023e+00
1079	4.600000e+01	5.100000e+01	5.493028e+01	3.995448e+00
1080	5.100000e+01	6.100000e+01	6.234364e+01	3.510605e+00
1081	6.100000e+01	7.000000e+01	6.510799e+01	3.059417e+00
1082	7.000000e+01	6.700000e+01	6.213758e+01	3.161292e+00
1083	6.700000e+01	5.700000e+01	5.520651e+01	3.570608e+00
1084	5.700000e+01	4.800000e+01	4.619646e+01	3.936154e+00
1085	4.800000e+01	4.700000e+01	4.746576e+01	4.123222e+00
1086	4.700000e+01	5.300000e+01	5.640365e+01	4.064549e+00
1087	5.300000e+01	6.500000e+01	6.653530e+01	3.735574e+00
1088	6.500000e+01	7.200000e+01	7.373557e+01	3.209705e+00
1089	7.200000e+01	6.700000e+01	7.001358e+01	3.111887e+00
1090	6.700000e+01	5.700000e+01	5.685272e+01	3.462337e+00
1091	5.700000e+01	4.700000e+01	4.867093e+01	3.806725e+00
1092	4.700000e+01	4.700000e+01	4.883086e+01	4.029164e+00
1093	4.700000e+01	5.400000e+01	5.581731e+01	4.002370e+00
1094	5.400000e+01	6.700000e+01	6.716584e+01	3.687082e+00
1095	6.700000e+01	7.300000e+01	7.448696e+01	3.192765e+00
1096	7.300000e+01	6.600000e+01	6.737501e+01	3.202641e+00
1097	6.600000e+01	5.400000e+01	5.711595e+01	3.565864e+00
1098	5.400000e+01	4.800000e+01	4.883686e+01	3.891969e+00
1099	4.800000e+01	4.700000e+01	4.697892e+01	4.022045e+00
1100	4.700000e+01	5.500000e+01	5.859217e+01	3.975850e+00
1101	5.500000e+01	6.800000e+01	6.568195e+01	3.629349e+00
1102	6.800000e+01	7.400000e+01	7.408580e+01	3.169488e+00
1103	7.400000e+01	6.500000e+01	6.549332e+01	3.213277e+00
1104	6.500000e+01	5.400000e+01	5.329761e+01	3.621230e+00
1105	5.400000e+01	4.600000e+01	4.749597e+01	3.918292e+00
1106	4.600000e+01	4.800000e+01	4.772421e+01	4.064448e+00
1107	4.800000e+01	5.700000e+01	6.033385e+01	3.941671e+00
1108	5.700000e+01	7.000000e+01	7.014047e+01	3.553599e+00
1109	7.000000e+01	7.500000e+01	7.657033e+01	3.124948e+00
1110	7.500000e+01	6.500000e+01	6.522041e+01	3.246423e+00
1111	6.500000e+01	5.200000e+01	4.967692e+01	3.662049e+00
1112	5.200000e+01	4.500000e+01	4.813561e+01	3.975836e+00
1113	4.500000e+01	4.700000e+01	4.341331e+01	4.092693e+00
1114	4.700000e+01	5.800000e+01	5.953247e+01	3.950435e+00
1115	5.800000e+01	7.200000e+01	7.324777e+01	3.489425e+00
1116	7.200000e+01	7.400000e+01	7.728356e+01	3.051437e+00
1117	7.400000e+01	6.400000e+01	6.494331e+01	3.276279e+00
1118	6.400000e+01	5.000000e+01	5.238359e+01	3.685222e+00
1119	5.000000e+01	4.400000e+01	4.293708e+01	4.007687e+00
1120	4.400000e+01	4.700000e+01	4.553515e+01	4.108241e+00
1121	4.700000e+01	6.000000e+01	5.846453e+01	3.935425e+00
1122	6.000000e+01	7.400000e+01	7.837022e+01	3.409857e+00
1123	7.400000e+01	7.600000e+01	7.837929e+01	3.014167e+00
1124	7.600000e+01	6.300000e+01	6.474152e+01	3.299674e+00
1125	6.300000e+01	4.800000e+01	5.007493e+01	3.750301e+00
1126	4.800000e+01	4.400000e+01	4.126868e+01	4.066999e+00
1127	4.400000e+01	4.800000e+01	4.806098e+01	4.114547e+00
1128	4.800000e+01	6.100000e+01	6.420714e+01	3.907036e+00
1129	6.100000e+01	7.700000e+01	7.702781e+01	3.349775e+00
1130	7.700000e+01	7.700000e+01	7.836385e+01	2.979428e+00
1131	7.700000e+01	6.100000e+01	6.036567e+01	3.325190e+00
1132	6.100000e+01	4.800000e+01	4.357792e+01	3.813044e+00
1133	4.800000e+01	4.300000e+01	4.384294e+01	4.087108e+00
1134	4.300000e+01	4.800000e+01	4.843769e+01	4.134831e+00
1135	4.800000e+01	6.400000e+01	6.436670e+01	3.890477e+00
1136	6.400000e+01	7.900000e+01	8.065914e+01	3.254752e+00
1137	7.900000e+01	7.700000e+01	7.722298e+01	2.959052e+00
1138	7.700000e+01	6.000000e+01	5.950704e+01	3.375608e+00
1139	6.000000e+01	4.700000e+01	4.434116e+01	3.853571e+00
1140	4.700000e+01	4.200000e+01	4.229171e+01	4.114960e+00
1141	4.200000e+01	4.900000e+01	5.079117e+01	4.150470e+00
1142	4.900000e+01	6.700000e+01	6.920901e+01	3.858423e+00
1143	6.700000e+01	8.200000e+01	8.494885e+01	3.150721e+00
1144	8.200000e+01	7.700000e+01	7.063393e+01	2.958478e+00
1145	7.700000e+01	5.800000e+01	5.898226e+01	3.439834e+00
1146	5.800000e+01	4.500000e+01	4.321916e+01	3.916049e+00
1147	4.500000e+01	4.200000e+01	4.050130e+01	4.150669e+00
1148	4.200000e+01	5.100000e+01	5.342747e+01	4.153894e+00
1149	5.100000e+01	6.900000e+01	7.063525e+01	3.783192e+00
1150	6.900000e+01	8.400000e+01	8.229666e+01	3.068822e+00
1151	8.400000e+01	7.700000e+01	7.806038e+01	2.983887e+00
1152	7.700000e+01	5.600000e+01	5.628046e+01	3.486251e+00
1153	5.600000e+01	4.300000e+01	3.986498e+01	3.965391e+00
1154	4.300000e+01	4.200000e+01	4.410276e+01	4.195150e+00
1155	4.200000e+01	5.200000e+01	5.321098e+01	4.147901e+00
1156	5.200000e+01	7.200000e+01	7.238298e+01	3.719249e+00
1157	7.200000e+01	8.600000e+01	8.751547e+01	2.979817e+00
1158	8.600000e+01	7.700000e+01	7.057299e+01	3.014956e+00
1159	7.700000e+01	5.600000e+01	5.484237e+01	3.549933e+00
1160	5.600000e+01	4.200000e+01	4.103057e+01	4.007115e+00
1161	4.200000e+01	4.200000e+01	4.181556e+01	4.229898e+00
1162	4.200000e+01	5.400000e+01	5.241154e+01	4.165726e+00
1163	5.400000e+01	7.400000e+01	7.453869e+01	3.673470e+00
1164	7.400000e+01	8.800000e+01	8.606649e+01	2.936504e+00
1165	8.800000e+01	7.600000e+01	7.313544e+01	3.037039e+00
1166	7.600000e+01	5.400000e+01	5.329116e+01	3.580725e+00
1167	5.400000e+01	4.100000e+01	4.258187e+01	4.041475e+00
1168	4.100000e+01	4.200000e+01	4.209828e+01	4.250098e+00
1169	4.200000e+01	5.500000e+01	5.627052e+01	4.148492e+00
1170	5.500000e+01	7.800000e+01	7.952854e+01	3.610087e+00
1171	7.800000e+01	9.000000e+01	8.602608e+01	2.849425e+00
1172	9.000000e+01	7.500000e+01	7.072607e+01	3.088697e+00
1173	7.500000e+01	5.200000e+01	5.052583e+01	3.645451e+00
1174	5.200000e+01	4.100000e+01	4.024488e+01	4.099871e+00
1175	4.100000e+01	4.100000e+01	4.409491e+01	4.253997e+00
1176	4.100000e+01	5.600000e+01	5.874656e+01	4.158602e+00
1177	5.600000e+01	8.100000e+01	7.983290e+01	3.549725e+00
1178	8.100000e+01	9.200000e+01	8.859484e+01	2.787403e+00
1179	9.200000e+01	7.400000e+01	6.749095e+01	3.129068e+00
1180	7.400000e+01	5.100000e+01	5.047681e+01	3.698194e+00
1181	5.100000e+01	3.900000e+01	4.161491e+01	4.135085e+00
1182	3.900000e+01	4.200000e+01	3.892893e+01	4.295594e+00
1183	4.200000e+01	5.700000e+01	6.007475e+01	4.143133e+00
1184	5.700000e+01	8.300000e+01	7.696995e+01	3.496102e+00
1185	8.300000e+01	9.400000e+01	8.870566e+01	2.746940e+00
1186	9.400000e+01	7.200000e+01	6.878216e+01	3.165553e+00
1187	7.200000e+01	4.900000e+01	4.427907e+01	3.741680e+00
1188	4.900000e+01	3.800000e+01	4.106902e+01	4.172803e+00
1189	3.800000e+01	4.200000e+01	4.041256e+01	4.306680e+00
1190	4.200000e+01	5.800000e+01	5.876612e+01	4.127041e+00
1191	5.800000e+01	8.600000e+01	8.428064e+01	3.417039e+00
1192	8.600000e+01	9.500000e+01	9.002613e+01	2.709294e+00
1193	9.500000e+01	7.000000e+01	6.813085e+01	3.210939e+00
1194	7.000000e+01	4.700000e+01	4.421900e+01	3.788705e+00
1195	4.700000e+01	3.600000e+01	4.020781e+01	4.211206e+00
1196	3.600000e+01	4.000000e+01	3.798875e+01	4.334403e+00
1197	4.000000e+01	5.900000e+01	5.760085e+01	4.141333e+00
1198	5.900000e+01	8.900000e+01	8.538567e+01	3.346363e+00
1199	8.900000e+01	9.700000e+01	9.179524e+01	2.664312e+00
1200	9.700000e+01	7.000000e+01	6.487659e+01	3.241956e+00
1201	7.000000e+01	4.400000e+01	4.129965e+01	3.816844e+00
1202	4.400000e+01	3.600000e+01	3.032981e+01	4.268126e+00
1203	3.600000e+01	4.000000e+01	4.096235e+01	4.342097e+00
1204	4.000000e+01	5.900000e+01	5.704872e+01	4.138932e+00
1205	5.900000e+01	9.000000e+01	8.838392e+01	3.308528e+00
1206	9.000000e+01	9.700000e+01	9.414532e+01	2.639580e+00
1207	9.700000e+01	6.800000e+01	6.390325e+01	3.252941e+00
1208	6.800000e+01	4.300000e+01	4.163206e+01	3.831900e+00
1209	4.300000e+01	3.500000e+01	3.591566e+01	4.276066e+00
1210	3.500000e+01	3.800000e+01	4.001694e+01	4.351696e+00
1211	3.800000e+01	5.900000e+01	5.893069e+01	4.158182e+00
1212	5.900000e+01	9.200000e+01	8.724094e+01	3.279197e+00
1213	9.200000e+01	9.900000e+01	9.912706e+01	2.613352e+00
1214	9.900000e+01	6.800000e+01	6.548626e+01	3.263284e+00
1215	6.800000e+01	4.200000e+01	4.316394e+01	3.855312e+00
1216	4.200000e+01	3.300000e+01	3.402981e+01	4.300927e+00
1217	3.300000e+01	3.800000e+01	3.699621e+01	4.384771e+00
1218	3.800000e+01	5.900000e+01	5.533707e+01	4.154839e+00
1219	5.900000e+01	9.500000e+01	9.188832e+01	3.261079e+00
1220	9.500000e+01	1.000000e+02	9.671379e+01	2.595581e+00
1221	1.000000e+02	6.700000e+01	6.429739e+01	3.302679e+00
1222	6.700000e+01	4.100000e+01	3.768745e+01	3.879941e+00
1223	4.100000e+01	3.100000e+01	3.315195e+01	4.320836e+00
