Index	Input data	Target	Training result	Node vc difference
785	6.425939e-01	9.017702e-01	9.307950e-01	3.122877e+00
786	4.926621e-01	9.997159e-01	1.004791e+00	3.360045e+00
787	-1.407935e-01	-4.278310e-01	-5.034259e-01	7.903291e+00
788	2.443514e-01	6.941681e-01	6.090225e-01	3.859801e+00
789	-5.315825e-01	-9.951653e-01	-9.659370e-01	1.107740e+01
790	-7.871119e-01	-6.210341e-01	-6.201042e-01	1.194761e+01
791	6.961624e-01	8.166847e-01	8.301107e-01	6.006366e-01
792	-2.592767e-01	-7.271278e-01	-7.173829e-01	9.078914e+00
793	2.073817e-02	6.507184e-02	1.468411e-01	5.890398e+00
794	-7.775714e-01	-6.442319e-01	-6.195255e-01	1.220780e+01
795	-2.872352e-01	-7.845180e-01	-8.107686e-01	8.579089e+00
796	1.310338e-01	3.999352e-01	3.849963e-01	4.760248e+00
797	-8.595227e-01	-4.283728e-01	-3.250299e-01	1.255394e+01
798	-2.834866e-01	-7.771649e-01	-9.586378e-01	8.515235e+00
799	9.941721e-01	1.989085e-02	-2.136770e-03	9.300951e-01
800	-5.596953e-01	-9.826319e-01	-8.182916e-01	1.130703e+01
801	1.593831e-01	4.798318e-01	4.779577e-01	4.482537e+00
802	-2.146867e-01	-6.242072e-01	-5.941163e-01	8.397555e+00
803	-9.630258e-01	-1.174200e-01	-4.315229e-02	1.258257e+01
804	3.468300e-01	8.861854e-01	7.632014e-01	2.742446e+00
805	7.969693e-01	5.964806e-01	6.403635e-01	2.146484e+00
806	-7.117010e-01	-7.875674e-01	-8.426041e-01	1.205898e+01
807	-7.584385e-01	-6.889910e-01	-7.381558e-01	1.161661e+01
808	8.525407e-01	4.480785e-01	4.521854e-01	5.634893e-01
809	7.135877e-01	7.839030e-01	8.502447e-01	3.017322e+00
810	-1.872930e-01	-5.547812e-01	-6.082175e-01	8.398457e+00
811	-1.329191e-01	-4.053540e-01	-4.014206e-01	7.389123e+00
812	7.933420e-01	6.055833e-01	6.027421e-01	1.051687e+00
813	7.851479e-01	6.258559e-01	6.344413e-01	3.055174e+00
814	9.318376e-01	2.139558e-01	2.085678e-01	3.210703e+00
815	9.105967e-01	2.785836e-01	4.384453e-01	3.257336e+00
816	-7.845046e-01	-6.274299e-01	-6.601191e-01	1.231909e+01
817	-8.708630e-01	-3.959323e-01	-5.192229e-01	1.205169e+01
818	-9.878108e-01	-3.985605e-02	-8.607214e-03	1.230992e+01
819	-6.168217e-01	-9.337578e-01	-9.245827e-01	1.096531e+01
820	3.465972e-01	8.858464e-01	9.508138e-01	2.722032e+00
821	-7.753152e-01	-6.496340e-01	-6.278742e-01	1.239516e+01
822	-1.868518e-01	-5.536280e-01	-5.954132e-01	7.672480e+00
823	3.197918e-01	8.437040e-01	8.324959e-01	3.090100e+00
824	-2.704547e-01	-7.507706e-01	-7.587791e-01	9.032791e+00
825	4.231660e-01	9.708474e-01	9.569260e-01	2.281600e+00
826	6.674124e-01	8.653847e-01	8.735274e-01	2.424036e+00
827	-3.604674e-01	-9.052074e-01	-8.669803e-01	9.858146e+00
828	8.045870e-01	5.771132e-01	4.551286e-01	1.067134e+00
829	-8.638092e-01	-4.161724e-01	-4.811739e-01	1.265871e+01
830	-6.698909e-01	-8.614588e-01	-9.410165e-01	1.117471e+01
831	9.761043e-01	7.655024e-02	3.518084e-02	7.315048e-01
832	-5.631834e-01	-9.805407e-01	-9.253429e-01	1.131384e+01
833	-8.651244e-01	-4.124139e-01	-4.110374e-01	1.204999e+01
834	7.030352e-01	8.040418e-01	8.150884e-01	6.212427e-01
835	3.031249e-01	8.144683e-01	7.635208e-01	4.353287e+00
836	-2.537466e-02	-7.959215e-02	-9.662610e-02	6.722488e+00
837	8.019911e-01	5.837508e-01	5.371371e-01	1.457714e+00
838	-1.313616e-01	-4.008783e-01	-3.835442e-01	8.015848e+00
839	-8.894405e-01	-3.417228e-01	-3.001652e-01	1.237341e+01
840	-9.975581e-01	-9.260120e-03	-1.081406e-01	1.232892e+01
841	-6.206911e-01	-9.293404e-01	-9.547142e-01	1.092138e+01
842	8.289891e-01	5.129063e-01	5.664512e-01	2.964490e-01
843	-8.070103e-01	-5.708825e-01	-6.105094e-01	1.246287e+01
844	-5.827971e-01	-9.665988e-01	-9.002785e-01	1.070512e+01
845	-7.085392e-01	-7.936466e-01	-7.991236e-01	1.150501e+01
846	-6.173620e-01	-9.331493e-01	-9.323210e-01	1.101152e+01
847	9.308811e-01	2.168884e-01	3.007125e-01	6.024205e-01
848	-5.373320e-01	-9.932301e-01	-9.737315e-01	1.116881e+01
849	-5.047166e-01	-9.999018e-01	-8.960638e-01	1.029301e+01
850	3.654704e-01	9.117716e-01	8.726825e-01	2.558042e+00
851	-9.063835e-01	-2.912645e-01	-2.231423e-01	1.277044e+01
852	-1.723922e-01	-5.152604e-01	-6.223342e-01	7.512771e+00
853	7.495410e-01	7.089681e-01	6.627682e-01	7.759243e-01
854	5.886642e-01	9.617134e-01	1.008134e+00	3.200473e+00
855	1.760404e-01	5.250441e-01	4.303309e-01	5.212542e+00
856	-2.668479e-01	-7.432413e-01	-7.250550e-01	8.828956e+00
857	-4.851438e-01	-9.988747e-01	-9.633339e-01	1.040277e+01
858	-9.129747e-01	-2.714045e-01	-2.672641e-01	1.235525e+01
859	3.925691e-01	9.433769e-01	8.748463e-01	2.374308e+00
860	-2.018540e-01	-5.922285e-01	-6.355149e-01	8.462506e+00
861	6.454738e-01	8.978249e-01	9.452910e-01	1.292278e+00
862	-8.216588e-01	-5.325275e-01	-6.368133e-01	1.254364e+01
863	7.276691e-01	7.556930e-01	7.681292e-01	9.643333e-01
864	8.144061e-01	5.516636e-01	6.747538e-01	2.875396e+00
865	-3.549045e-01	-8.976465e-01	-9.213326e-01	9.811025e+00
866	-5.903531e-01	-9.602465e-01	-9.064970e-01	1.095673e+01
867	-4.251291e-01	-9.723065e-01	-8.681110e-01	9.788430e+00
868	6.312700e-01	9.165653e-01	9.417186e-01	6.732583e-01
869	-1.197252e-01	-3.671443e-01	-4.047017e-01	7.840717e+00
870	3.784376e-01	9.277335e-01	1.041303e+00	2.826735e+00
871	4.124467e-02	1.291465e-01	4.524228e-02	6.169218e+00
872	7.510646e-01	7.055861e-01	6.981297e-01	1.634309e+00
873	-6.863044e-01	-8.341538e-01	-9.986255e-01	1.201687e+01
874	-6.589511e-01	-8.783915e-01	-9.909913e-01	1.116996e+01
875	-5.555829e-01	-9.849462e-01	-9.158841e-01	1.061893e+01
876	1.303915e-01	3.980859e-01	4.275999e-01	4.690063e+00
877	-2.575560e-01	-7.234081e-01	-6.596142e-01	8.789064e+00
878	-7.915498e-01	-6.100520e-01	-6.257789e-01	1.209634e+01
879	8.483077e-01	4.599212e-01	5.231609e-01	6.993622e-01
880	-7.714881e-01	-6.587228e-01	-6.893811e-01	1.232039e+01
881	9.822760e-01	5.721476e-02	1.473286e-01	1.149583e+00
882	8.527703e-01	4.474340e-01	5.542021e-01	3.108960e+00
883	-7.536997e-02	-2.344587e-01	-2.778217e-01	7.478723e+00
884	1.004514e-01	3.102133e-01	2.762851e-01	5.245443e+00
885	-7.059316e-01	-7.986011e-01	-7.806123e-01	1.202689e+01
886	7.287966e-01	7.533696e-01	8.556332e-01	6.446042e-01
887	1.841780e-01	5.466169e-01	5.010811e-01	5.268666e+00
888	-4.793937e-01	-9.978556e-01	-1.036647e+00	1.052110e+01
889	-2.179059e-01	-6.320724e-01	-6.254526e-01	8.046576e+00
890	-5.818022e-01	-9.673947e-01	-9.305122e-01	1.107095e+01
891	-1.955887e-01	-5.762627e-01	-4.727798e-01	7.802714e+00
892	-8.788239e-01	-3.728564e-01	-3.629586e-01	1.237916e+01
893	7.343381e-01	7.418138e-01	7.660904e-01	7.038354e-01
894	1.819477e-01	5.407392e-01	6.163499e-01	5.330509e+00
895	1.518258e-01	4.588790e-01	4.247627e-01	5.008314e+00
896	2.754408e-02	8.638062e-02	9.704775e-02	6.086354e+00
897	-5.954174e-01	-9.556862e-01	-9.226883e-01	1.131741e+01
898	2.437755e-01	6.928651e-01	7.116637e-01	3.613500e+00
899	-1.233521e-01	-3.777134e-01	-3.917518e-01	7.627656e+00
900	-4.986892e-01	-9.999879e-01	-9.594921e-01	1.053543e+01
901	2.049079e-01	5.999278e-01	6.522221e-01	3.971834e+00
902	-6.029130e-01	-9.484934e-01	-1.014188e+00	1.144941e+01
903	3.270078e-02	1.025001e-01	7.331757e-02	5.634126e+00
904	9.751594e-01	7.950815e-02	-1.444069e-01	1.545516e+00
905	-9.373053e-01	-1.971538e-01	-1.720312e-01	1.276511e+01
906	-2.470347e-01	-7.002082e-01	-7.216334e-01	8.149790e+00
907	-3.418000e-01	-8.787573e-01	-8.270494e-01	9.211915e+00
908	-6.125909e-01	-9.384299e-01	-9.271718e-01	1.119493e+01
909	3.676267e-01	9.145313e-01	9.218652e-01	2.534716e+00
910	-4.238233e-01	-9.713401e-01	-9.883997e-01	1.030326e+01
911	-9.363529e-01	-2.000849e-01	-2.578201e-01	1.234109e+01
912	5.417593e-01	9.915193e-01	9.367798e-01	1.379648e+00
913	1.578512e-01	4.756061e-01	4.715922e-01	5.345831e+00
914	1.322746e-01	4.035030e-01	4.104861e-01	5.148231e+00
915	-8.633177e-01	-4.175751e-01	-4.849442e-01	1.252932e+01
916	4.625810e-01	9.930117e-01	9.578397e-01	1.873311e+00
917	-6.684953e-01	-8.636758e-01	-9.683076e-01	1.188841e+01
918	2.374700e-01	6.784537e-01	6.653539e-01	3.753438e+00
919	9.602807e-01	1.259757e-01	-5.171780e-03	2.014270e+00
920	-8.841843e-01	-3.571864e-01	-4.612998e-01	1.265813e+01
921	-5.430234e-01	-9.909957e-01	-1.024900e+00	1.042268e+01
922	2.947949e-01	7.990154e-01	7.408891e-01	3.177627e+00
923	-9.609597e-01	-1.238604e-01	-1.108146e-01	1.284982e+01
924	6.257612e-01	9.233449e-01	8.478419e-01	1.036568e+00
925	-9.689415e-01	-9.895428e-02	-1.536349e-01	1.282521e+01
926	8.921551e-01	3.336998e-01	3.286270e-01	1.017707e+00
927	-5.296583e-01	-9.957406e-01	-9.032720e-01	1.110530e+01
928	1.875201e-01	5.553745e-01	6.708321e-01	4.240932e+00
929	-6.053881e-01	-9.460028e-01	-9.340929e-01	1.145587e+01
930	-2.867638e-01	-7.835994e-01	-7.150987e-01	8.620315e+00
931	-4.803244e-01	-9.980427e-01	-8.985072e-01	1.030269e+01
932	2.963026e-01	8.018532e-01	8.583865e-01	3.179903e+00
933	3.848697e-01	9.350822e-01	8.899781e-01	3.253755e+00
934	5.456055e-01	9.898775e-01	1.006180e+00	2.740332e+00
935	-7.376241e-01	-7.348550e-01	-7.911174e-01	1.216029e+01
936	7.862372e-01	6.231843e-01	5.956763e-01	8.665228e-01
937	-5.435737e-01	-9.907629e-01	-9.569240e-01	1.120161e+01
938	-3.550747e-01	-8.978819e-01	-8.576247e-01	9.172365e+00
939	8.625234e-01	4.198402e-01	4.062838e-01	5.782393e-01
940	3.810084e-01	9.307162e-01	8.938694e-01	4.054988e+00
941	-6.502015e-01	-8.911891e-01	-8.800313e-01	1.164053e+01
942	9.508871e-01	1.551775e-01	1.273078e-01	9.602814e-01
943	-5.834033e-01	-9.661092e-01	-8.841876e-01	1.145261e+01
944	8.576006e-02	2.660438e-01	3.218820e-01	5.154190e+00
945	5.158251e-02	1.612618e-01	1.298192e-01	5.802042e+00
946	9.902158e-01	3.230944e-02	2.414538e-02	1.795946e+00
947	6.576931e-01	8.802726e-01	9.817619e-01	3.322128e+00
948	1.377628e-01	4.192101e-01	3.008423e-01	5.572764e+00
949	6.966858e-01	8.157352e-01	7.729699e-01	1.929261e+00
950	-6.159884e-01	-9.346911e-01	-8.998117e-01	1.167061e+01
951	5.035536e-01	9.999463e-01	9.987031e-01	1.722056e+00
952	6.036982e-01	9.477095e-01	9.087624e-01	2.625883e+00
953	3.882338e-01	9.387739e-01	8.640234e-01	3.776752e+00
954	-3.700079e-01	-9.175303e-01	-9.040806e-01	9.814565e+00
955	-5.446189e-01	-9.903125e-01	-9.972954e-01	1.073640e+01
956	-2.075498e-01	-6.065439e-01	-4.805097e-01	7.930814e+00
957	-2.221010e-01	-6.422246e-01	-6.015213e-01	8.231748e+00
958	4.361630e-01	9.798186e-01	1.001154e+00	2.144953e+00
959	8.605939e-01	4.253313e-01	4.905120e-01	2.479207e+00
960	-4.090367e-01	-9.592612e-01	-9.127425e-01	1.026227e+01
961	7.249084e-01	7.613419e-01	6.569484e-01	1.104664e+00
962	-9.597951e-01	-1.274881e-01	-1.810896e-01	1.284126e+01
963	-5.960253e-01	-9.551225e-01	-1.043502e+00	1.076707e+01
964	-4.297181e-01	-9.755731e-01	-8.757993e-01	9.746529e+00
965	5.979019e-01	9.533606e-01	1.009601e+00	9.120635e-01
966	7.511601e-01	7.053735e-01	7.501332e-01	2.699964e+00
967	-6.479568e-02	-2.020576e-01	-2.091465e-01	7.370997e+00
968	-6.852322e-01	-8.360059e-01	-7.140625e-01	1.165284e+01
969	-1.853871e-01	-5.497923e-01	-4.721270e-01	7.698185e+00
970	4.677302e-01	9.947899e-01	9.294531e-01	1.911394e+00
971	-2.652622e-01	-7.399012e-01	-7.162430e-01	9.063779e+00
972	-2.489329e-01	-7.044509e-01	-7.284408e-01	8.404385e+00
973	9.219803e-01	2.440836e-01	1.856123e-01	9.212027e-01
974	1.275608e-01	3.899165e-01	5.032234e-01	5.859408e+00
975	3.429413e-01	8.804619e-01	8.022463e-01	3.398745e+00
976	2.938768e-01	7.972786e-01	7.128753e-01	3.969592e+00
977	9.289585e-01	2.227779e-01	1.534528e-01	2.322600e+00
978	-9.954473e-01	-1.588741e-02	-4.537749e-03	1.284304e+01
979	1.569116e-02	4.925030e-02	9.480603e-03	5.758228e+00
980	4.938046e-01	9.997950e-01	9.766863e-01	2.072819e+00
981	7.181469e-01	7.749345e-01	7.658805e-01	2.611517e+00
982	-6.428426e-01	-9.014324e-01	-9.120374e-01	1.173800e+01
983	5.948434e-01	9.562152e-01	9.846123e-01	1.264954e+00
984	4.536250e-01	9.893006e-01	9.771092e-01	3.326479e+00
985	4.351556e-01	9.791814e-01	9.348502e-01	3.314877e+00
986	-7.212831e-01	-7.686729e-01	-7.811439e-01	1.209406e+01
987	7.304877e-01	7.498672e-01	8.156537e-01	7.962164e-01
988	7.131816e-01	7.846941e-01	7.992982e-01	2.867335e+00
989	5.568590e-01	9.842456e-01	9.595374e-01	3.272001e+00
990	2.269723e-01	6.538738e-01	5.978273e-01	4.767192e+00
991	5.898520e-02	1.841564e-01	7.493950e-02	5.871183e+00
992	-6.777463e-01	-8.486719e-01	-7.960065e-01	1.183615e+01
993	-5.468503e-01	-9.893153e-01	-1.016752e+00	1.064510e+01
994	-6.339605e-01	-9.131544e-01	-8.692611e-01	1.115337e+01
995	3.902135e-01	9.408975e-01	9.595797e-01	2.377567e+00
996	-2.898505e-01	-7.895838e-01	-7.709936e-01	9.227291e+00
997	-5.478634e-01	-9.888465e-01	-1.012505e+00	1.076284e+01
998	-6.630687e-01	-8.721387e-01	-8.837964e-01	1.134051e+01
999	-6.022242e-01	-9.491763e-01	-8.649209e-01	1.091741e+01
1000	7.602566e-01	6.848420e-01	7.491237e-01	2.671342e-01
1001	-4.949424e-01	-9.998609e-01	-9.612948e-01	1.088947e+01
1002	-5.360149e-01	-9.937020e-01	-9.781270e-01	1.051979e+01
1003	-4.309682e-01	-9.764278e-01	-9.571372e-01	9.806443e+00
1004	-3.797807e-01	-9.292994e-01	-8.137334e-01	9.469024e+00
1005	9.098254e-01	2.809089e-01	3.418476e-01	6.418587e-01
1006	8.356192e-01	4.949248e-01	6.041813e-01	3.160738e+00
1007	-3.858558e-02	-1.208625e-01	-1.435119e-01	7.167919e+00
1008	8.370030e-01	4.911447e-01	4.792963e-01	1.637819e+00
1009	7.147143e-01	7.817017e-01	7.694977e-01	3.063864e+00
1010	9.710847e-01	9.225527e-02	6.904543e-02	3.119316e+00
1011	3.234567e-01	8.498255e-01	8.265818e-01	4.424887e+00
1012	-1.348966e-01	-4.110223e-01	-4.545554e-01	7.743535e+00
1013	7.507811e-01	7.062166e-01	7.164633e-01	1.297092e+00
1014	5.054272e-01	9.998680e-01	9.718219e-01	3.323439e+00
1015	9.737018e-01	8.406952e-02	7.014010e-02	2.816811e+00
1016	8.920150e-01	3.341144e-01	4.825801e-01	3.260522e+00
1017	-1.345076e-01	-4.099087e-01	-3.852406e-01	8.003339e+00
1018	3.228744e-01	8.488603e-01	7.509714e-01	3.274237e+00
1019	-4.701496e-01	-9.955357e-01	-1.052248e+00	1.069681e+01
1020	6.486283e-01	8.934192e-01	9.056267e-01	9.308061e-01
1021	8.478280e-01	4.612582e-01	5.333766e-01	2.782077e+00
1022	-1.992758e-01	-5.856859e-01	-5.956055e-01	8.570714e+00
1023	1.379664e-02	4.330790e-02	9.459153e-02	5.979699e+00
1024	7.057377e-01	7.989674e-01	8.222690e-01	1.354035e+00
1025	5.487603e-01	9.884231e-01	9.454299e-01	3.216723e+00
1026	5.265068e-01	9.966042e-01	9.389014e-01	3.109452e+00
1027	7.167630e-01	7.776737e-01	8.187182e-01	2.712865e+00
1028	2.162150e-01	6.279490e-01	5.235279e-01	5.001799e+00
1029	3.956566e-01	9.465485e-01	8.993144e-01	3.127385e+00
1030	-6.172983e-01	-9.332211e-01	-9.381727e-01	1.163713e+01
1031	-8.766777e-01	-3.791012e-01	-4.281607e-01	1.217312e+01
1032	5.377455e-01	9.930785e-01	8.753658e-01	1.343408e+00
1033	-8.462752e-01	-4.655788e-01	-5.876862e-01	1.260465e+01
1034	1.708287e-01	5.110469e-01	4.506121e-01	4.325127e+00
1035	-4.187856e-01	-9.674588e-01	-1.013342e+00	1.015046e+01
1036	8.146008e-01	5.511537e-01	6.108744e-01	7.836085e-01
1037	-9.378399e-01	-1.955079e-01	-3.359963e-01	1.279868e+01
1038	2.545625e-01	7.168866e-01	6.842541e-01	3.611774e+00
1039	8.181191e-01	5.419021e-01	4.660035e-01	1.903294e+00
1040	6.134573e-01	9.374867e-01	8.962553e-01	3.283785e+00
1041	2.654899e-01	7.403818e-01	6.579989e-01	4.554467e+00
1042	1.884161e-01	5.577119e-01	4.524232e-01	4.751935e+00
1043	-5.620534e-01	-9.812310e-01	-9.851934e-01	1.120319e+01
1044	3.576027e-01	9.013482e-01	9.370468e-01	2.635898e+00
1045	-7.668267e-01	-6.696644e-01	-6.665906e-01	1.234614e+01
1046	-3.944109e-01	-9.452795e-01	-1.074767e+00	9.443733e+00
1047	8.167937e-01	5.453952e-01	5.221687e-01	3.439546e-01
1048	8.432886e-01	4.738578e-01	5.268454e-01	3.078326e+00
1049	4.145478e-01	9.640062e-01	9.451712e-01	3.926246e+00
1050	-2.643909e-01	-7.380579e-01	-7.223322e-01	8.927912e+00
1051	-5.184871e-01	-9.983615e-01	-9.381212e-01	1.063025e+01
1052	-1.558000e-01	-4.699305e-01	-3.835835e-01	7.468734e+00
1053	-8.928027e-01	-3.317824e-01	-3.355586e-01	1.251306e+01
1054	9.414570e-01	1.843571e-01	1.951834e-01	9.133662e-01
1055	1.724627e-01	5.154500e-01	6.833660e-01	5.517631e+00
1056	6.445911e-01	8.990420e-01	8.884062e-01	2.129545e+00
1057	9.060274e-01	2.923341e-01	2.861958e-01	2.921524e+00
1058	4.081677e-01	9.584866e-01	8.716408e-01	3.968779e+00
1059	1.574006e-01	4.743609e-01	4.234110e-01	5.170329e+00
1060	6.080616e-01	9.432481e-01	9.328331e-01	2.032125e+00
1061	-3.707099e-01	-9.184046e-01	-9.104850e-01	9.994086e+00
1062	7.218874e-01	7.674578e-01	8.358087e-01	1.040975e+00
1063	8.497817e-01	4.558065e-01	4.902744e-01	2.898251e+00
1064	6.702188e-01	8.609355e-01	9.594611e-01	3.245427e+00
1065	-9.818824e-01	-5.844871e-02	-7.407381e-02	1.274896e+01
1066	-4.681226e-02	-1.464618e-01	-2.288234e-01	6.350364e+00
1067	8.977526e-01	3.170805e-01	2.430297e-01	1.279098e+00
1068	-1.326762e-01	-4.046565e-01	-2.552006e-01	8.045870e+00
1069	-4.397095e-02	-1.376305e-01	-2.137102e-02	6.567446e+00
1070	-7.612890e-01	-6.824762e-01	-6.900807e-01	1.216082e+01
1071	7.479999e-01	7.123725e-01	7.628235e-01	6.130696e-01
1072	-6.501612e-01	-8.912466e-01	-8.899486e-01	1.180563e+01
1073	3.661504e-01	9.126463e-01	8.601555e-01	2.727758e+00
1074	-6.975105e-01	-8.142347e-01	-8.902120e-01	1.198874e+01
1075	6.799077e-01	8.450628e-01	9.965600e-01	8.923209e-01
1076	-1.805349e-01	-5.370024e-01	-4.709848e-01	8.403433e+00
1077	6.449283e-01	8.985778e-01	8.630667e-01	1.435169e+00
1078	-5.154083e-01	-9.988680e-01	-1.043136e+00	1.103361e+01
1079	8.677400e-01	4.049178e-01	5.182103e-01	1.015423e+00
1080	3.682240e-01	9.152884e-01	8.899427e-01	4.118104e+00
1081	-7.918434e-01	-6.093212e-01	-5.670749e-01	1.226332e+01
1082	-1.180588e-01	-3.622723e-01	-2.900797e-01	7.036374e+00
1083	-1.515216e-01	-4.580300e-01	-3.368044e-01	7.623455e+00
1084	2.990255e-01	8.069325e-01	8.757875e-01	3.335011e+00
1085	2.896442e-01	7.891863e-01	7.504519e-01	3.918241e+00
1086	7.511086e-01	7.054881e-01	7.194096e-01	2.209792e+00
1087	-4.756199e-01	-9.970100e-01	-9.222940e-01	1.074169e+01
1088	6.539772e-01	8.857485e-01	8.602015e-01	1.145759e+00
1089	3.619864e-02	1.134191e-01	9.631581e-02	6.449783e+00
1090	4.918918e-01	9.996553e-01	9.672080e-01	2.322689e+00
1091	5.632745e-02	1.759475e-01	1.614521e-01	6.135158e+00
1092	6.501083e-02	2.027192e-01	1.238100e-01	5.656263e+00
1093	-5.538126e-01	-9.858918e-01	-1.048153e+00	1.107592e+01
1094	7.653728e-01	6.730479e-01	7.315211e-01	5.744691e-01
1095	5.634435e-01	9.803800e-01	1.007099e+00	3.240949e+00
1096	4.524475e-01	9.887545e-01	9.225400e-01	3.444867e+00
1097	-6.194560e-01	-9.307655e-01	-9.712173e-01	1.153055e+01
1098	3.645041e-01	9.105212e-01	9.391389e-01	2.641739e+00
1099	-6.628140e-01	-8.725298e-01	-9.468210e-01	1.187625e+01
1100	8.141901e-01	5.522292e-01	5.945959e-01	8.171793e-01
1101	-6.013422e-01	-9.500444e-01	-9.465466e-01	1.154925e+01
1102	-8.553114e-01	-4.402840e-01	-5.106457e-01	1.199413e+01
1103	-8.898082e-01	-3.406375e-01	-4.102408e-01	1.207532e+01
1104	-5.034393e-01	-9.999500e-01	-1.062559e+00	1.020532e+01
1105	7.369605e-02	2.293459e-01	2.602836e-01	5.249543e+00
1106	7.364440e-01	7.373631e-01	6.839935e-01	1.454332e+00
1107	2.999378e-01	8.086212e-01	7.575731e-01	4.447166e+00
1108	2.359921e-01	6.750372e-01	5.500756e-01	4.405649e+00
1109	-2.261953e-01	-6.520257e-01	-6.722798e-01	8.539256e+00
1110	-1.697176e-01	-5.080449e-01	-5.400056e-01	7.722829e+00
1111	3.218824e-01	8.472096e-01	8.290256e-01	3.056220e+00
1112	-7.973544e-01	-5.955096e-01	-5.650098e-01	1.244793e+01
1113	-2.024952e-01	-5.938495e-01	-6.585306e-01	7.798708e+00
1114	1.789418e-01	5.327757e-01	5.432016e-01	4.362584e+00
1115	-4.930081e-01	-9.997412e-01	-1.029213e+00	1.071763e+01
1116	7.143605e-01	7.823941e-01	8.814542e-01	6.848058e-01
1117	8.522550e-01	4.488804e-01	6.054586e-01	2.949318e+00
1118	-3.491224e-01	-8.894975e-01	-8.831407e-01	9.769297e+00
1119	5.375673e-01	9.931440e-01	9.613494e-01	1.697695e+00
1120	1.569677e-01	4.731638e-01	4.011771e-01	5.297357e+00
1121	-3.492371e-01	-8.896621e-01	-9.373949e-01	9.550696e+00
1122	-4.523903e-01	-9.887276e-01	-9.263043e-01	1.009734e+01
1123	1.066444e-01	3.286402e-01	3.075599e-01	4.920729e+00
1124	8.862575e-01	3.510986e-01	3.520411e-01	1.632361e+00
1125	7.008244e-01	8.081499e-01	8.536161e-01	3.277818e+00
1126	1.190171e-01	3.650752e-01	2.930439e-01	5.767625e+00
1127	1.581498e-01	4.764306e-01	4.129856e-01	4.869936e+00
1128	9.588144e-01	1.305418e-01	6.941281e-02	1.988908e+00
1129	-3.399714e-01	-8.760024e-01	-7.920832e-01	9.795965e+00
1130	-8.290686e-01	-5.126918e-01	-5.309444e-01	1.206959e+01
1131	-6.050663e-01	-9.463298e-01	-9.452634e-01	1.093733e+01
1132	5.320234e-01	9.950284e-01	1.054882e+00	1.301161e+00
1133	-6.590527e-01	-8.782389e-01	-8.692860e-01	1.186850e+01
1134	-3.839745e-01	-9.340822e-01	-9.153375e-01	9.373552e+00
1135	6.958188e-01	8.173070e-01	8.191095e-01	4.145147e-01
1136	6.373319e-02	1.987891e-01	1.960960e-01	6.251440e+00
1137	-1.202803e-01	-3.687651e-01	-3.574061e-01	7.408741e+00
1138	-1.264544e-01	-3.867150e-01	-3.374507e-01	7.368364e+00
1139	-9.374143e-01	-1.968184e-01	-1.944338e-01	1.262258e+01
1140	2.301848e-02	7.221511e-02	3.564147e-03	5.672172e+00
1141	-8.245192e-02	-2.560164e-01	-2.938683e-01	7.061353e+00
1142	3.724497e-01	9.205523e-01	9.365652e-01	2.840370e+00
1143	-9.677418e-01	-1.027020e-01	-1.821553e-01	1.282921e+01
1144	7.676299e-01	6.677893e-01	7.143473e-01	8.995371e-01
1145	4.528460e-02	1.417150e-01	1.044966e-01	6.487155e+00
1146	-8.373687e-02	-2.599146e-01	-2.162287e-01	7.052513e+00
1147	6.142470e-01	9.366207e-01	8.525085e-01	1.361652e+00
1148	-5.888646e-01	-9.615408e-01	-1.108244e+00	1.150419e+01
1149	-3.543776e-01	-8.969162e-01	-8.016880e-01	9.143858e+00
1150	3.357476e-01	8.695288e-01	8.735035e-01	2.850558e+00
1151	-3.463779e-01	-8.855268e-01	-8.645196e-01	9.687270e+00
1152	-7.237359e-02	-2.253021e-01	-1.352338e-01	6.722876e+00
1153	-7.834990e-01	-6.298854e-01	-6.476992e-01	1.216554e+01
1154	-7.768806e-03	-2.439163e-02	-2.738433e-02	5.989983e+00
1155	3.832436e-01	9.332603e-01	8.637502e-01	2.789158e+00
1156	-1.269129e-01	-3.880424e-01	-3.788133e-01	7.757226e+00
1157	-9.259913e-01	-2.318508e-01	-2.722585e-01	1.247600e+01
1158	1.442674e-01	4.376647e-01	3.532173e-01	4.531158e+00
1159	4.256870e-01	9.727144e-01	8.588106e-01	2.742052e+00
1160	-8.878928e-01	-3.462861e-01	-3.617695e-01	1.266169e+01
1161	9.308435e-01	2.170038e-01	1.477925e-01	1.017008e+00
1162	-6.781385e-02	-2.113300e-01	1.020757e-03	7.504406e+00
1163	7.696042e-01	6.631619e-01	7.018843e-01	1.538485e+00
1164	1.015141e-01	3.133839e-01	2.898371e-01	5.964555e+00
1165	9.139927e-01	2.683267e-01	1.937675e-01	1.961295e+00
1166	-6.815789e-01	-8.422454e-01	-8.260551e-01	1.199763e+01
1167	-4.855246e-01	-9.989307e-01	-1.004804e+00	1.011488e+01
1168	-3.274743e-01	-8.564068e-01	-7.435265e-01	8.995766e+00
1169	3.115990e-01	8.296168e-01	8.342463e-01	3.085704e+00
1170	1.193838e-01	3.661469e-01	3.364387e-01	5.403900e+00
1171	-3.167199e-01	-8.384868e-01	-9.062517e-01	9.253510e+00
1172	4.172097e-01	9.661949e-01	1.006666e+00	2.227273e+00
1173	2.263285e-01	6.523429e-01	5.695107e-01	4.606206e+00
